0.45111405548113237;0.421550567321338;0.36259640627579737;0.9916749498098378;0.42921138458235486;0.012292617344510037;0.7942246756952266;0.7509869869139567;0.6236922610071681;0.7793473640931635
0.31059697513679174;0.7368149103045396;0.848798819627634;0.9926031458141361;0.6696559574086185;0.16814532231192147;0.37635766453547415;0.40610859713972536;0.17249579748021648;0.6282809596264238
0.23034848059274127;0.47080771410731936;0.28955071182678127;0.04418154809448438;0.8176932830684956;0.5755501808921202;0.6409634187994718;0.5564000352607116;0.9958830623977633;0.45923022936224445
0.03380144150191844;0.8877991226062604;0.3899717659002875;0.18788293905436892;0.11132722513460014;0.8358343779306258;0.0146330960843013;0.12279404390370163;0.05331736900125783;0.8110419342274079
0.03138772918537047;0.11915589198071097;0.6814656821634344;0.9234702637672031;0.776774509816619;0.7895283396991511;0.2701932478016015;0.9791471423527198;0.034151954488595315;0.042340259459566654
0.3407282661532255;0.8902741971141722;0.8899809603813417;0.26289386699137507;0.725107157595107;0.42569368797033225;0.4148537458448752;0.44281052977804336;0.22678764672854235;0.9322725767716812
0.8401976860626321;0.28358336911469484;0.27585359995557945;0.6432021681315127;0.86349750516436;0.8008785622359621;0.0793302381016956;0.45581103102188103;0.20804242850099652;0.23845354914546812
0.9009180054235881;0.6093428303107238;0.5876198279624916;0.16403739435824505;0.26949134344534964;0.5222500079348513;0.7822403159736757;0.4642446032978379;0.11199907971839518;0.1589076715200679
0.6178935741312849;0.5815705794136095;0.03394109100996179;0.6872524363182663;0.2614985462774192;0.7437435136137754;0.2293851820913988;0.8617028840872466;0.3916248506528266;0.12418358392737872
0.7925278113488061;0.5198201108645114;0.48622739657314773;0.8420476389484505;0.5240907239448219;0.8165180129407502;0.6805494131253983;0.46131343587480256;0.6783844209538704;0.33623469881503665
0.3915135250331725;0.18058444662268136;0.48065945873318194;0.021328058860832888;0.17933459436656995;0.21877274346076658;0.6594045883252557;0.9340598801346249;0.12275199479292787;0.9965439162929206
0.6845401818846976;0.22988467647315014;0.3211930061933518;0.5893845806460869;0.8799948810767139;0.3613607494833587;0.005343335225174939;0.5853798383901364;0.08794158510029604;0.45485279830116065
0.13701442811755282;0.9192641432594322;0.10200888778899342;0.0062967312086447125;0.3098617357625054;0.4740361288961128;0.6580723723632453;0.5276489752152027;0.22442186828611277;0.24240390282306867
0.37376980378627167;0.5422443219095937;0.0041006351320388434;0.6225545988753683;0.661672853025851;0.3751375336263476;0.14315829236094402;0.9862179160623086;0.30608757140488896;0.5136058447408894
0.933402047097303;0.001720188772506015;0.08974427576843502;0.9233409366204886;0.8032101472290811;0.3207021587878912;0.5841770564790848;0.5974604480520571;0.12067587812060898;0.14440014314609617
0.9763821560499415;0.7883206356452812;0.6620738995661919;0.873866624077563;0.5943830759414696;0.8262137187937818;0.12751530236942876;0.5182332774099377;0.6156199279006077;0.1643844199657849
0.7975719620134066;0.7860956734664742;0.2946191531437017;0.3064020762319607;0.667814740052732;0.817325521680156;0.930189046016179;0.569776766568259;0.17262414503413548;0.32609301437201055
0.7074255699259452;0.21880807053197915;0.9152963480485943;0.5206082136739486;0.4961017870477187;0.3600084435971208;0.6583809550567634;0.541067174064487;0.664553584589997;0.13504311683234527
0.19635169546890485;0.3145149606799862;0.9769632262237768;0.16898129630981495;0.6321248844204752;0.6638141041796447;0.6819815412668514;0.9357537372161082;0.009604346857973622;0.22763401193286048
0.971918243318201;0.6880648933176944;0.21634614038996947;0.24935298725005162;0.0942694939644303;0.8656075208242289;0.5636000480226034;0.5749915069261677;0.5311402203648666;0.44328102915288914
0.47539880229412135;0.26377140986477243;0.827158465667021;0.5102151352896495;0.27403064697236135;0.059622757063456655;0.8427673968913174;0.48075233624616676;0.13614396581306332;0.5979364284198243;0.43732046658324686;0.7301447263961002;0.9118978563717502;0.6290870528415025;0.8451932395987907;0.12057135253305118;0.6489857070065482;0.7287274760019451;0.2981658016960467;0.8371847336665867;0.3440232358521711
0.9345827143808771;0.7686171424379061;0.18924621581681622;0.6557066709772266;0.5004475246094848;0.06061365015045894;0.5480114960384973;0.057310567640603716;0.4903185405999526;0.859761463830204;0.3908793236550385;0.1805089165960253;0.2490687269244264;0.7677323199728124;0.500417936100595;0.9081671156116058;0.8807976670421502;0.7936614777551324;0.7272351224477486;0.11066684453500109;0.7419688251794762
0.25215524261350963;0.3672596150924494;0.7884895165364628;0.6136704719403114;0.5264343274090562;0.12685325273515313;0.7831980113982094;0.6558144097732012;0.6951794162808074;0.8532740969642817;0.149621143813379;0.465812458571617;0.5929330142635043;0.6933634900544504;0.7439583070186752;0.5652476206509569;0.47645186336888024;0.10993032347971254;0.5756867893100864;0.4202835374200913;0.10319229354018977
