0.4537231342729908;0.690646942440546;0.9418655873650164;0.10392344461034975
0.018377865187569786;0.4174762648075505;0.7233683852504084;0.7165742680458488
0.388486735176646;0.7485579029348675;0.4738524194419068;0.1486496832982488
0.46076417464447694;0.7895081813303292;0.7389230641450798;0.4788742871148667
0.878948207861293;0.9307588410243474;0.11085358900731146;0.591614348011263
0.05427107072356263;0.8390188515426965;0.4120564069651559;0.5648951058006445
0.16913450651926487;0.6896393526239644;0.8847843824361852;0.6623124220535977
0.558918022294711;0.12294395406649139;0.749275924566965;0.22684264826240885
0.6529806821873291;0.4515329968939894;0.6068143142800912;0.2716254226675445
0.3483000794574598;0.8457646830376442;0.6846803196317699;0.7161140796349335;0.2878250271484386;0.5810621627531012;0.8467344973522306;0.025558872761787144;0.02050105951413317;0.9433901229422842
