0.5826389856217677;0.3130255025435109;0.12578224068163546;0.316247513270848
0.01645866800942508;0.9296349949877443;0.3235553412961093;0.7198461688331611
0.8132536681712363;0.03205719161566145;0.5486352451376759;0.547068333429611
0.3572441850452458;0.16084705131439136;0.5610598062155502;0.9070591079591459
0.7392385378199697;0.4275220607513426;0.6716569352160321;0.9969979039084349
0.06592800884177408;0.7228366157346039;0.2304876939434386;0.7403182925459241
0.7530044714598816;0.8128783524557961;0.1613222682950426;0.10262104534657923
0.8711011848658644;0.20863737101985558;0.8010904211211435;0.1647789327023147
0.40750209345323973;0.5589566845244887;0.5503185836573701;0.4751142390641926
0.2567608033257146;0.5872802329488499;0.7438855644104693;0.5511629663427039;0.8598149477501973;0.26937228975812744;0.7109999490879348;0.6564224842956268;0.6738779960244272;0.03219044623614209
