0.042221666455337425;0.1724011681790151;0.19193173527858778;0.31148188025109425
0.7866830104688441;-0.452250125460698;-0.17032854329354688;-0.2812957128440799
0.8389043717405145;-0.4003151759552963;-0.3604664507344641;-0.40318583654391316
0.6170730168793048;-0.23747686443928662;-0.3967121343664331;-0.2549484727181912
0.7233655087275016;-0.23218903748103958;-0.15086844495930074;-0.1554484722038773
0.7408258272957366;-0.22733867556988502;-0.2942244790720266;-0.24064694885698554
0.7456069384781503;-0.33827578904048805;-0.5244890639154437;-0.24610881307652827
0.894713976154418;-0.4212737907072292;-0.2816795330861675;-0.4668576469802383
0.028488149206151503;0.36599192442248485;0.15338851284556415;0.082244452498066
0.08742285628518942;0.3520131290181911;0.1062943398874303;0.02220810659517953;0.003226334051185828;0.24096405570652954;0.14843107817125645;-0.013463873015879526;0.05693878041194345;0.3128410081546279
